shuffle_id,network,n_regions,CRRP_Allocation,CRRP_Flexibility,CRRP_Residual,CRRP_Contrast,CRRP_Switching
316,Default,46,0.3758727991638471,0.004991620592027936,5.802489006465574e-06,6.029883310012623e-06,0.0005410051487196958
317,Vis,29,0.37887515555241613,0.0030701409506682133,5.478676066784396e-06,5.209341609810436e-06,0.0004890872009786012
317,SomMot,35,0.3529597956784817,0.0021272596174872604,3.4867683608070634e-06,2.624188371023323e-06,0.0002641022104846429
317,DorsAttn,26,0.37515523012208557,0.0022047092209022453,4.044962700825771e-06,3.683343993720849e-06,0.00034709565216508497
317,SalVentAttn,22,0.3435921151015088,0.0017700039569575666,3.5361677739448958e-06,3.771893692074236e-06,0.0003306540222629323
317,Limbic,12,0.3465725464356629,0.002669268867283421,6.132967673777711e-06,3.865717297463932e-06,0.00039265300539933487
317,Cont,30,0.3547626040116547,0.002932233182870003,4.8398420041770385e-06,4.487602167832733e-06,0.00040716742563025045
317,Default,46,0.31930998055039445,0.0034746987199748176,5.0878161750483916e-06,6.07325683771036e-06,0.0004971163181688957
318,Vis,29,0.3987208399338981,0.0031300293111854467,4.979451767958893e-06,6.646514734360084e-06,0.0005293447945899055
318,SomMot,35,0.4402293146492793,0.0011491072195176453,2.9963681116463855e-06,2.551025756556965e-06,0.0002486288178700019
318,DorsAttn,26,0.3739115832520242,0.002085556951226281,4.484706632547243e-06,4.171923018618489e-06,0.0003870072431288894
318,SalVentAttn,22,0.41923016414028863,0.0017155043836160526,3.911775138265697e-06,3.2994186192206847e-06,0.0003273030811768063
318,Limbic,12,0.41743771209739594,0.0017024114523917265,5.461736869877492e-06,4.375104679696752e-06,0.000423925243197557
318,Cont,30,0.4060154350724899,0.002476633945450691,4.918714821394159e-06,4.120970460604051e-06,0.0004116557921992964
318,Default,46,0.38573565053810116,0.002571950237078586,4.946833541682508e-06,5.664989615009375e-06,0.0004824374318042457
319,Vis,29,0.5167379587217326,0.00481182430055833,6.425514055964452e-06,5.631216335455436e-06,0.0005477675725366743
319,SomMot,35,0.43098256303032856,0.002040144620848554,3.418100642719611e-06,3.1856891975260955e-06,0.00029247810615152603
319,DorsAttn,26,0.4052652604944634,0.0024855030065854132,4.288489383901942e-06,4.44357571992172e-06,0.0003938156781729073
319,SalVentAttn,22,0.40401626067377966,0.002441127699882405,3.9132562363998406e-06,4.5090505451457475e-06,0.00037940225162795256
319,Limbic,12,0.37775269921247573,0.00259341709597233,4.846086163746185e-06,5.522057338980648e-06,0.0004627273536470724
319,Cont,30,0.38855466610964456,0.0032194834943792,5.997359959620395e-06,5.3043243726563685e-06,0.0005033848497080899
319,Default,46,0.3704968415265924,0.0038487085130561884,5.083028043115465e-06,7.744146177836492e-06,0.000571058720931417
320,Vis,29,0.3511277531789563,0.00354646731725622,5.5589466204300195e-06,6.1225475165641775e-06,0.0005278655853783844
320,SomMot,35,0.3804850862009566,0.00177731124526207,3.3034697666220127e-06,3.508033299678694e-06,0.0003060772137484621
320,DorsAttn,26,0.3880703644676099,0.00370974340871007,4.565017033842035e-06,4.2773881900934375e-06,0.0004051188978356023
320,SalVentAttn,22,0.3559481821352992,0.002909136401481478,3.866658110371767e-06,4.167937980241621e-06,0.000358654534325859
320,Limbic,12,0.2837349520515771,0.0029977664839911425,4.999584921483234e-06,4.739436551663008e-06,0.00043145471401812664
320,Cont,30,0.35980853488175574,0.0034322456873992994,5.029722963298644e-06,4.530465557540348e-06,0.0004346728396896139
320,Default,46,0.3761553703973202,0.005236493197546548,5.341938110046169e-06,5.912183376036051e-06,0.0005104573618151112
321,Vis,29,0.508996196452174,0.008798909027812647,7.486414635190517e-06,6.602765621596411e-06,0.0006655375523379759
321,SomMot,35,0.3957686413408355,0.0022088915006755866,3.909121213821626e-06,3.7465944580447524e-06,0.00034600629557089365
321,DorsAttn,26,0.3533686163610781,0.0030490565611646973,5.405604907686932e-06,5.038420222259502e-06,0.0004743436382855196
321,SalVentAttn,22,0.43722082209321084,0.0023509390075192507,3.7492938119043033e-06,4.55651041972012e-06,0.0003747939757971228
321,Limbic,12,0.4708121522622824,0.0028781073120381817,4.877644941060139e-06,4.674974379905636e-06,0.0004331158585190663
321,Cont,30,0.4204344101584171,0.002844015859810089,5.158306755467778e-06,4.644510637584546e-06,0.0004442395107033544
321,Default,46,0.40867862809029737,0.0034985989759270236,5.4658385857255734e-06,6.124271050808871e-06,0.0005274534461800514
322,Vis,29,0.42078396816057245,0.003322940805356958,6.233992045451214e-06,7.122885731840621e-06,0.0006241619067048759
322,SomMot,35,0.3801599805678457,0.0014000937246432521,3.3019204844676815e-06,4.3545749748293645e-06,0.00034132932801107617
322,DorsAttn,26,0.365419790469813,0.002519100583037776,5.261004428763464e-06,5.064435565097318e-06,0.00046027991086695235
322,SalVentAttn,22,0.38314065494046845,0.002137417790146109,3.87182882457349e-06,4.9627784460135696e-06,0.000396554547844107
322,Limbic,12,0.3984306435844833,0.0024135595218384765,4.851122157847012e-06,4.625628697843421e-06,0.0004297095863539486
322,Cont,30,0.40017391383445006,0.0023586271594758217,4.403917775829233e-06,5.057126290732334e-06,0.00042927660521718667
322,Default,46,0.4264664937202572,0.0033230439758814927,5.425556709914088e-06,6.265698338576169e-06,0.0005290749295023235
323,Vis,29,0.4921411036523381,0.004562065381826316,7.286206556716557e-06,5.298362839972782e-06,0.0005720473626457821
323,SomMot,35,0.33365542844595936,0.0015317856637819163,3.5444701208257107e-06,3.8670474836560685e-06,0.00033350780889954455
323,DorsAttn,26,0.37204009717025915,0.0019032787689890992,4.210936872632902e-06,4.27112192228831e-06,0.0003841800144792219
323,SalVentAttn,22,0.37159476058588853,0.0017088267299383267,3.463704613886015e-06,4.1352946482231365e-06,0.0003476400986680001
323,Limbic,12,0.38641233526091257,0.0025413912434937916,5.167319892382783e-06,5.366567206639566e-06,0.00047835716404163504
323,Cont,30,0.4267726781465101,0.0020506275121801774,4.059338018634504e-06,4.3955832995073435e-06,0.0003863713635526481
323,Default,46,0.428683292746324,0.003153045572060113,5.798015412514882e-06,6.291784009275923e-06,0.0005524011813221131
324,Vis,29,0.4423968527997979,0.0023808827979143856,5.367422998128239e-06,5.259495104659291e-06,0.0004824790902217535
324,SomMot,35,0.4027975265357269,0.002234097570626074,4.408127593381336e-06,3.5367660464633148e-06,0.00035436301813679036
324,DorsAttn,26,0.36357016006847837,0.0021638142840859583,4.640875552991812e-06,4.485583088774848e-06,0.00041044629459792523
324,SalVentAttn,22,0.3968898961681974,0.0021518446292149752,3.65079408800651e-06,3.911344400403074e-06,0.000342626751227048
324,Limbic,12,0.39534328032092203,0.0019350218371756254,4.39448204866826e-06,4.136850914818535e-06,0.0003853798990603062
324,Cont,30,0.4044712466444524,0.0020796858662953783,4.5245600209506e-06,4.148808981466783e-06,0.00039237821381534285
324,Default,46,0.3504402443146063,0.002405169050498004,4.60821670985417e-06,5.340396076738287e-06,0.00044960484942647776
325,Vis,29,0.3665545133635013,0.005157476701913848,5.129178908843062e-06,7.589209492685275e-06,0.000573631633300544
325,SomMot,35,0.3197999699942837,0.0020487094798018472,3.3834050468433458e-06,4.014457666035934e-06,0.00033383694017527277
325,DorsAttn,26,0.3143306988693078,0.004443307014546851,4.908723825508157e-06,4.622139387139107e-06,0.0004267208766055197
325,SalVentAttn,22,0.32071941813915417,0.003446287838261676,3.96699756903606e-06,4.310389294852071e-06,0.0003755308859021521
325,Limbic,12,0.33858021091530016,0.004637294599567014,6.359127642582692e-06,4.250051036961582e-06,0.00045421869248782196
325,Cont,30,0.34345705432142243,0.003494870732952685,4.8589117623874586e-06,4.796619936395954e-06,0.0004281505573334952
325,Default,46,0.3360762377833016,0.006199762282021752,6.271122191348436e-06,5.8653018574635505e-06,0.0005457590606406492
326,Vis,29,0.376459324517799,0.005397574007124005,7.074404596904948e-06,5.863749406240334e-06,0.0005861318081680064
326,SomMot,35,0.36000299627705196,0.005502124974786707,3.680971817671942e-06,4.367460103659472e-06,0.00036449147306469683
326,DorsAttn,26,0.3543328883481876,0.005821979151823147,4.465669243353168e-06,4.88494146905671e-06,0.00042144188853259195
326,SalVentAttn,22,0.32877771371106235,0.004176049542839521,4.356918417442019e-06,5.5254177972789726e-06,0.0004476313868945404
326,Limbic,12,0.3568824623607232,0.00501266780798158,5.319324400374969e-06,4.6722830420281675e-06,0.00043906137102954474
326,Cont,30,0.38012644660809863,0.005182729906507288,4.6077473389175895e-06,4.7306003554424356e-06,0.0004229612621345729
326,Default,46,0.3291147735172231,0.0044237524189050395,5.647598367516769e-06,7.107167591748029e-06,0.0005758151987465381
327,Vis,29,0.426270977485284,0.003805219047415416,6.294593295877698e-06,6.168333264130784e-06,0.0005665392396476553
327,SomMot,35,0.48211472155010854,0.0026925991417680152,4.412855171329449e-06,3.875490264901286e-06,0.0003773816089658401
327,DorsAttn,26,0.4817367414031153,0.003104750562541753,5.417955358565085e-06,4.425438757735586e-06,0.0004471933892122608
327,SalVentAttn,22,0.43791682252158926,0.004667497821100192,5.107101500270341e-06,5.076641080315764e-06,0.0004751451487742855
327,Limbic,12,0.32289158618204655,0.003803639233865506,6.067863696454255e-06,5.444764555347978e-06,0.0005150552199176397
327,Cont,30,0.4502434980010813,0.003927194813261305,5.734048917507513e-06,4.7788182585705765e-06,0.0004635698215766305
327,Default,46,0.40546855512668,0.005727997797275782,5.868199424482149e-06,7.0708769470893466e-06,0.0005986224024756325
328,Vis,29,0.3880629267022691,0.004570901362406732,5.932371024774411e-06,7.4701190561107025e-06,0.0006037105740963522
328,SomMot,35,0.31398585865640205,0.001429440195611222,3.4330304507869056e-06,4.540261668789276e-06,0.0003530455627693896
328,DorsAttn,26,0.319623343653312,0.0024534096767400396,4.766420805349855e-06,4.873079493852998e-06,0.00042976773173614754
328,SalVentAttn,22,0.3546037903780142,0.0013265016390949583,3.0760532371012392e-06,4.50997795991688e-06,0.0003391735346020119
328,Limbic,12,0.3434523223220256,0.0015870197453497987,4.489126681015218e-06,5.118873027814868e-06,0.00042245780357413263
328,Cont,30,0.3482620764949664,0.002898063336284432,4.848475699420289e-06,5.796826577421564e-06,0.0004708939321719391
328,Default,46,0.34445481216096085,0.002505162153722444,5.095913275681178e-06,6.1319281269031e-06,0.0004999196143673717
329,Vis,29,0.3469251189751709,0.003965253628543436,5.157323603941691e-06,7.08491002839854e-06,0.0005542200938964684
329,SomMot,35,0.35874653102984916,0.0024819404043930826,3.490027717039194e-06,2.8981499517987926e-06,0.0002909029323050043
329,DorsAttn,26,0.3974319419122964,0.0029728580007720353,5.320116907816945e-06,4.22643984626612e-06,0.0004312419453604974
329,SalVentAttn,22,0.3391919251521702,0.0026771146413523735,3.976060536872543e-06,4.113571204481409e-06,0.0003703321319843516
329,Limbic,12,0.34640682043818766,0.002133413398658084,4.265998590007931e-06,4.846414959882828e-06,0.0004116902606336696
329,Cont,30,0.4057103946676101,0.003499742021871135,6.114320982404684e-06,4.2602518689292595e-06,0.0004644310496934224
329,Default,46,0.3866166208544441,0.0034848447916700416,5.672783875755995e-06,5.261309036502999e-06,0.0004936028972914056
330,Vis,29,0.4332281204912507,0.009687850547236792,5.9962442863985334e-06,7.518678873269698e-06,0.0006071553506708977
330,SomMot,35,0.3455866683186431,0.0020137419890895545,3.85004674087619e-06,4.123121120072347e-06,0.0003573049751445197
330,DorsAttn,26,0.34409890964031553,0.002794638755029898,4.638214917199096e-06,4.84351032524894e-06,0.00042582651506323097
330,SalVentAttn,22,0.3734248410957812,0.002423346507482446,4.389045575478358e-06,4.509955314439404e-06,0.0004004163589239416
330,Limbic,12,0.4214090425560437,0.004571118325549536,5.361958315367533e-06,4.658573433837165e-06,0.0004525711833599162
330,Cont,30,0.39982330021505574,0.0030805965140590507,4.31610699765411e-06,4.5300270915574535e-06,0.0003982309749219085
330,Default,46,0.33319878741266445,0.0043133186680141,6.5747216905566764e-06,5.830716816781009e-06,0.000559834924902052
331,Vis,29,0.40892641158241044,0.005403038974904348,6.310389663041743e-06,7.944065490057249e-06,0.0006465231732839704
331,SomMot,35,0.29393319245450333,0.002716418590349899,3.6827205238828865e-06,4.450999193174667e-06,0.00036273049093697935
331,DorsAttn,26,0.341742953505103,0.002493357630346994,4.502763591796459e-06,5.047255865882241e-06,0.0004297415952412159
331,SalVentAttn,22,0.3406390082185618,0.0030072994849018775,4.300352445700623e-06,4.799564218841247e-06,0.0004119036125419522
331,Limbic,12,0.3895232242639264,0.003474925045240619,5.408685947537131e-06,5.0264219178601785e-06,0.00046812351204435085
331,Cont,30,0.3885445236372471,0.0032344707031114407,5.08224330092481e-06,5.736115744080271e-06,0.0004851793274854044
331,Default,46,0.3785522507096627,0.0040591996940998794,6.991839344445923e-06,6.281192888288929e-06,0.0005927163596825126
332,Vis,29,0.39363661131543565,0.0029733931282865203,5.4861626598457e-06,8.249398194739756e-06,0.0006202407233644072
332,SomMot,35,0.37651771351723407,0.002242952066166034,3.6237215352387722e-06,4.331293873416208e-06,0.00036341860050450523
332,DorsAttn,26,0.3776426376184207,0.0027522000903847012,4.2218346970521865e-06,5.545318443035384e-06,0.0004460743415193456
332,SalVentAttn,22,0.3901584712796488,0.0024086514727793156,4.6100338251566775e-06,5.229399162218493e-06,0.00044798923051277053
332,Limbic,12,0.34361986868816036,0.002347685826669498,5.4530193797557205e-06,5.787959882756889e-06,0.0004980117954827204
332,Cont,30,0.38387465385758457,0.003319729102095545,4.452270988520813e-06,5.249282747911318e-06,0.00044135718319295383
332,Default,46,0.3748794527441027,0.0034886415508955247,4.935199502301757e-06,6.644672759812569e-06,0.0005270453136371647
333,Vis,29,0.4196615435308467,0.006337500084018992,6.163587847754648e-06,7.001342549231802e-06,0.0006083338530217049
333,SomMot,35,0.39433514912908896,0.0023263498844784966,3.93588016416492e-06,3.4547590068402348e-06,0.000334077824766356
333,DorsAttn,26,0.36437937024762046,0.0021673441167068324,5.012174568771325e-06,4.922113448822029e-06,0.00044983246433516613
333,SalVentAttn,22,0.41610429504747176,0.00241486282077456,4.265663908672397e-06,4.45324483671835e-06,0.0003997637790882394
333,Limbic,12,0.33907619132834893,0.003059592274199429,5.035091741951656e-06,6.5363234002116e-06,0.0005253518532176221
333,Cont,30,0.3832607683200505,0.003193860031869494,5.280186978856761e-06,6.394830070198415e-06,0.0005240909195754984
333,Default,46,0.38589176588720486,0.004840718348917074,5.885958406284649e-06,7.445076525862323e-06,0.000610121978764601
334,Vis,29,0.5041882942728033,0.0025996309283906165,5.0482985492531554e-06,4.68086374508381e-06,0.00044684920839235207
334,SomMot,35,0.5276388157912472,0.0015670886945585174,4.080057364412062e-06,3.2127791687346285e-06,0.00032767052145989454
334,DorsAttn,26,0.5057540723644762,0.002144956212804971,4.699005619201401e-06,3.9089284430644735e-06,0.00038681133152115453
334,SalVentAttn,22,0.5545081273604253,0.00212221760579232,3.914110968453328e-06,3.3880852059855625e-06,0.0003342536297884251
334,Limbic,12,0.44721240250531274,0.0015007752191590782,3.938376285934838e-06,3.966267841145047e-06,0.0003554879683141155
334,Cont,30,0.4422404603332412,0.002087911260134696,5.390857008004112e-06,4.38075925889459e-06,0.0004322865779524414
334,Default,46,0.4669166504699213,0.002486601309560442,5.594178107829311e-06,4.968236478145624e-06,0.0004772014012558486
335,Vis,29,0.287862394320425,0.002688562652110407,4.716213379301698e-06,7.553262091375344e-06,0.00055107278598519
335,SomMot,35,0.3473314841799719,0.002083322676966008,3.960361941358545e-06,3.2456838878147222e-06,0.0003196845671175028
335,DorsAttn,26,0.3833175640674602,0.002400222191423299,5.18831947500646e-06,3.9010929862507814e-06,0.00040662235939564745
335,SalVentAttn,22,0.34400079573807846,0.0024269688622955772,3.686891342992915e-06,3.191037121624489e-06,0.00031083130523700865
335,Limbic,12,0.2985864097034063,0.001500043241452608,3.861706622375104e-06,4.4013622963735825e-06,0.00036860270190998905
335,Cont,30,0.356771531852988,0.00338555098748993,5.340765891224529e-06,4.481299611431924e-06,0.000439032082406786
335,Default,46,0.3345766617768077,0.0038221072978019952,5.7190678796443795e-06,5.3481849447868245e-06,0.0005054924111569397
336,Vis,29,0.3381354397144401,0.004331457198304318,4.795755890242439e-06,6.167523934145585e-06,0.0004984559954785697
336,SomMot,35,0.30452558129554413,0.001659676898787037,3.5055659308281926e-06,3.6973261290257654e-06,0.0003270894529683415
336,DorsAttn,26,0.3043696147373763,0.0026701504045314444,4.9745307673643045e-06,3.8135211410796947e-06,0.0003952770211665451
336,SalVentAttn,22,0.3096219501448577,0.003377401804843645,4.128816469434037e-06,4.089988223733447e-06,0.00037807971010278427
336,Limbic,12,0.31571750718974273,0.0029094085168749704,6.089217568913347e-06,4.655440395976134e-06,0.00047043388611076677
336,Cont,30,0.3258029012828046,0.002423349786817001,4.1356543849499125e-06,4.752100899093818e-06,0.0004045229805709403
336,Default,46,0.3413921834487175,0.003937881093662948,5.50996039896694e-06,5.730719987899957e-06,0.0005152289903268645
337,Vis,29,0.38659113875164836,0.002318569866832357,5.404305817125713e-06,6.851217275296019e-06,0.0005554922712485524
337,SomMot,35,0.35889063315369124,0.0015404975443274794,3.0002564597112925e-06,3.431692978651158e-06,0.0002913746201762851
337,DorsAttn,26,0.4350479723900203,0.0022600091540428855,5.642599398408529e-06,3.939914424777054e-06,0.0004172108591423565
337,SalVentAttn,22,0.37308051230805894,0.0016923812674602878,3.734521484288124e-06,3.844283473537209e-06,0.00034274752086623764
337,Limbic,12,0.33859329987226444,0.001312108296066995,4.361623000202335e-06,4.1530354312614555e-06,0.00038695007608745274
337,Cont,30,0.42940361253834264,0.0017837765985784266,4.897592779686027e-06,3.6861388322918494e-06,0.00038085228762686985
337,Default,46,0.4145046815912104,0.0028826819652095705,6.200485448571074e-06,5.11108955467333e-06,0.0005059692190508361
338,Vis,29,0.2931046344517606,0.0021213521907937315,4.9002841168961e-06,8.646167317257971e-06,0.0005837681891533431
338,SomMot,35,0.3651571408721343,0.0021300340873728783,3.5166356493198277e-06,4.038361433393935e-06,0.0003425444214213234
338,DorsAttn,26,0.3813735887476896,0.0041265404996830716,4.002674489866263e-06,4.567799335864969e-06,0.0003931334041041796
338,SalVentAttn,22,0.40777462180766,0.004027866279450761,4.266168391049955e-06,4.788364160519259e-06,0.0004175604975233159
338,Limbic,12,0.4008715800961092,0.004934267989656746,5.167784365812894e-06,4.893773924056957e-06,0.0004652141557450321
338,Cont,30,0.3824365121740522,0.00415187492961617,4.642000785657998e-06,4.896356595191768e-06,0.0004325046363565615
338,Default,46,0.4309227495628705,0.006823017485319205,6.012193433581156e-06,6.924354529815367e-06,0.0005974442612068913
339,Vis,29,0.43509062282072014,0.0059786680828843525,6.2219876427845445e-06,6.705246339509639e-06,0.0005888494617856812
339,SomMot,35,0.46867863529733245,0.0027849094096306956,4.646693614442306e-06,3.521854946745403e-06,0.00036504785401701814
339,DorsAttn,26,0.4804350627145754,0.004228000507295373,5.8934189615684995e-06,4.141290106343187e-06,0.00044005675653968396
339,SalVentAttn,22,0.4334477273750538,0.0025717844414607253,4.284802217963999e-06,4.913335954698417e-06,0.00041240021219252684
339,Limbic,12,0.40670023671144545,0.0027014102805199814,5.106806461941827e-06,5.2314242354315204e-06,0.0004639190284004441
339,Cont,30,0.35587257780054493,0.0031162410900080293,5.117113233818749e-06,5.7651950984583245e-06,0.0004936704743425342
339,Default,46,0.4286142792344803,0.004839047973459062,5.898906866701944e-06,6.490061658364627e-06,0.0005613595396997136
340,Vis,29,0.37687913013365276,0.0038384534058820007,6.2741341260757545e-06,7.2223004925074625e-06,0.0006110805217279838
340,SomMot,35,0.35877378246611186,0.001729388077365554,4.107727435467982e-06,4.092478978372143e-06,0.0003745031458118985
340,DorsAttn,26,0.36388201967577305,0.0021915567521588785,4.662343553239833e-06,4.963851447412445e-06,0.00043826107354973624
340,SalVentAttn,22,0.33615617101687306,0.0024642898757170403,5.122256559389746e-06,5.777530590307363e-06,0.0005062487533015786
340,Limbic,12,0.3534083467186114,0.0020280467320196497,5.013351738585822e-06,5.484261884957822e-06,0.0004699185410593166
340,Cont,30,0.3414939267471377,0.0025198293784633864,4.776330753598123e-06,5.654751859398148e-06,0.000468206275897703
340,Default,46,0.3377525105203302,0.0025271285243992966,5.920854971612557e-06,7.061702003873834e-06,0.0005818298998922202
341,Vis,29,0.41535457210195803,0.004527455271705771,5.974585228174742e-06,6.698984286451425e-06,0.0005905922576165468
341,SomMot,35,0.33322245031913117,0.0012000350674433403,3.7977903054304128e-06,3.945610262024309e-06,0.0003460662444098453
341,DorsAttn,26,0.3898812955099291,0.0019032675328371396,4.797051998937589e-06,4.231216267310583e-06,0.0004099252648854505
341,SalVentAttn,22,0.43108624825036246,0.0018910285755410698,3.505406571121714e-06,3.757505748018009e-06,0.00033357482954536046
341,Limbic,12,0.41292577220394394,0.002598002853750399,5.288371529278039e-06,4.721138735431587e-06,0.0004583121382703734
341,Cont,30,0.40387658003675114,0.0023431431568426897,5.010316904626589e-06,4.80215473089243e-06,0.00044861335285974787
341,Default,46,0.4221446728233282,0.0037183785455111133,5.813693648812039e-06,5.483558512543929e-06,0.0005097421073147633
342,Vis,29,0.3960494488189623,0.0036679769915042596,5.473640363654171e-06,6.474241013353303e-06,0.0005406720837592222
342,SomMot,35,0.3269432390362216,0.0022563539130226852,4.3034281000832e-06,3.718981808968951e-06,0.00035547586442652115
342,DorsAttn,26,0.35831174694909323,0.00278810253327298,4.661638102254264e-06,4.694261308314342e-06,0.0004262770026652493
342,SalVentAttn,22,0.3622043646384245,0.0020593744525196234,3.314224588311738e-06,3.6624467599600324e-06,0.0003178889756044225
342,Limbic,12,0.3571490579328372,0.0014553146074168964,4.7975695561408376e-06,5.05829772180741e-06,0.0004363078575420805
342,Cont,30,0.3860382554439437,0.002729738220177145,4.968597049989568e-06,4.4217010660002336e-06,0.0004287112311622968
342,Default,46,0.38790902961916035,0.0026031118105728397,5.8407288274194925e-06,6.355541032728623e-06,0.0005602683591691704
343,Vis,29,0.4961749202578876,0.005035902454356068,6.189200474033618e-06,5.312122453736102e-06,0.0005271258642003582
343,SomMot,35,0.37312337401273216,0.0035061403113384806,4.010155619225339e-06,4.23720971265731e-06,0.0003682474782570736
343,DorsAttn,26,0.378052456444106,0.004018516052458917,4.9130542344325e-06,4.907627733134767e-06,0.0004448786994230164
343,SalVentAttn,22,0.3852683346098402,0.005120137425276666,4.04201079514315e-06,5.272535025433948e-06,0.00042046384465662426
343,Limbic,12,0.32632175634864846,0.0030274350040180088,5.708607440981746e-06,4.878015451167348e-06,0.00046157361409031203
343,Cont,30,0.41502008446635474,0.00362913061215797,5.9397544291592854e-06,4.680175602285704e-06,0.00047720906335460734
343,Default,46,0.34400101191616617,0.005807229752877493,5.733100084451266e-06,7.2436161235582715e-06,0.0005862373848406364
344,Vis,29,0.3187085889711191,0.005850916636547778,7.041604503369053e-06,6.9098028246706235e-06,0.000632927045367579
344,SomMot,35,0.3612347459805825,0.002338790182695407,4.2938526637027735e-06,3.403683310433046e-06,0.00033948932336876964
344,DorsAttn,26,0.35984755427102283,0.0025877815050602323,5.107387473296779e-06,4.624755501377418e-06,0.00043530422728395844
344,SalVentAttn,22,0.37090725026516425,0.002461459351477526,3.837843849302223e-06,4.157799100424745e-06,0.0003572117427318038
344,Limbic,12,0.2931244415162584,0.004979788981703979,5.05649185479574e-06,4.2368319860406834e-06,0.0004033023250109324
344,Cont,30,0.3411434389799435,0.0034565137294646337,4.716357120395888e-06,4.894379707774407e-06,0.0004309441248519763
344,Default,46,0.3329748482079506,0.002518432537214711,5.052563173902932e-06,6.839887831909357e-06,0.0005268891646049342
345,Vis,29,0.46294450649133345,0.004509962094378739,6.862211826563609e-06,6.63768594579993e-06,0.0006378441507136958
345,SomMot,35,0.3853426796158083,0.0020133137698348158,3.931048172699745e-06,4.69058203908706e-06,0.00039024385427339326
345,DorsAttn,26,0.38286075052921553,0.0025297880015306075,4.769758698235567e-06,5.453465114350039e-06,0.00046250352434470114
345,SalVentAttn,22,0.41060555375686686,0.003106466156072868,4.264439601168179e-06,5.426642225840614e-06,0.00044972660974538446
345,Limbic,12,0.38347126213679467,0.0033789253352877802,4.503001778015745e-06,5.608177241222174e-06,0.0004665397886885133
345,Cont,30,0.42003443815299296,0.0029070314812715626,4.779328773889804e-06,5.703564960622718e-06,0.00047712513212212797
345,Default,46,0.38472180440040604,0.00363253035846271,5.195237382943604e-06,7.1965959848938515e-06,0.0005670267343019673
346,Vis,29,0.3926571968199087,0.0026502259486421574,7.09483602801209e-06,6.0963801633805074e-06,0.0006011095653594249
346,SomMot,35,0.38293657865369396,0.0013975935459546287,3.457172997237719e-06,3.3672794751782773e-06,0.0003079708957061538
346,DorsAttn,26,0.40705043914759464,0.0016541699376149965,4.252279391942626e-06,3.978395538714701e-06,0.00037543792743097095
346,SalVentAttn,22,0.400500422265946,0.002349553259539516,3.861959989328212e-06,4.315527201478401e-06,0.00037477115830976035
346,Limbic,12,0.3559124805213994,0.0021199502617349464,4.739839865358506e-06,4.542893021269231e-06,0.000417835680798787
346,Cont,30,0.4189694910519182,0.0019712782352471676,5.219487768688426e-06,4.169029009415554e-06,0.00041881338477502887
346,Default,46,0.4034389389093139,0.0029850246120223228,4.954832426417328e-06,5.245504893770371e-06,0.0004646914539776085
347,Vis,29,0.44331414053076296,0.007231835674148047,7.568213504960147e-06,7.729768800099444e-06,0.0007012467295621592
347,SomMot,35,0.3224370035174211,0.002409970129468974,3.997015628808043e-06,4.361432611316716e-06,0.00037909283631847615
347,DorsAttn,26,0.3469058730631364,0.002880752324318138,5.496005123221605e-06,5.535662721371259e-06,0.0005032874235409743
347,SalVentAttn,22,0.3422352074048968,0.002817585838050062,4.0394708253136914e-06,5.116275805156658e-06,0.0004071805134788641
347,Limbic,12,0.3917087511869921,0.0026927201645811846,5.036000047655505e-06,4.800217863073636e-06,0.00045067222667233834
347,Cont,30,0.3865378264382625,0.0035691712775270464,5.671065865158421e-06,5.34530438967591e-06,0.000499939043213414
347,Default,46,0.35423927499173974,0.0035334210986045773,6.3705172994998125e-06,7.118171686715141e-06,0.0006099050025850698
348,Vis,29,0.492439139550434,0.005655572817211907,6.570419508193925e-06,6.021802468725861e-06,0.000576020659763131
348,SomMot,35,0.38553729829863576,0.0019574402589831296,3.5119215280281346e-06,4.251899670889642e-06,0.0003468455208490032
348,DorsAttn,26,0.4829129593898979,0.0027913653660251426,4.867434525858606e-06,4.256016353630849e-06,0.0004130163386202789
348,SalVentAttn,22,0.43609933101050874,0.003386201380495274,3.7315954766981094e-06,3.791552375266836e-06,0.00034172794372447194
348,Limbic,12,0.4319434174870585,0.0025264078189004336,5.378734577943868e-06,4.3920228789961715e-06,0.00042987487288587096
348,Cont,30,0.4495643074274607,0.003047754362507321,5.21214598604638e-06,4.339555862244525e-06,0.00043301383677693994
348,Default,46,0.42847088126250016,0.0032967483140419612,5.403140072664899e-06,5.543534183122545e-06,0.000494571439283141
349,Vis,29,0.364317932715982,0.007027984255639416,6.279617225009354e-06,4.6914530603818995e-06,0.0004994342385225948
349,SomMot,35,0.38443920900702283,0.0016647393026898172,3.7662580601431966e-06,3.648728328209488e-06,0.00033181432856440197
349,DorsAttn,26,0.42261859721262185,0.0029777510512764256,5.154347098262553e-06,4.418902267852348e-06,0.00042482365156039197
349,SalVentAttn,22,0.3979391000778707,0.002068181302428679,3.766855124712249e-06,4.204511196765965e-06,0.00036253993260905134
349,Limbic,12,0.367317455307584,0.002672635627982305,4.617991668353815e-06,4.940983014101752e-06,0.00043543233535459904
349,Cont,30,0.39476540155124584,0.0036287915962552064,5.085541461977751e-06,4.907988267538587e-06,0.000449006785978693
349,Default,46,0.4568084736008723,0.003575506749456666,5.6123979141125975e-06,5.955220798379664e-06,0.0005305992736310421
